Ticker,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
AMZN,2025-12-15 15:30:00-05:00,222.69,222.75,221.88,222.55,4197984,0.0,0.0
AMZN,2025-12-16 09:30:00-05:00,223.14,223.66,221.9,222.37,5748837,0.0,0.0
AMZN,2025-12-16 10:30:00-05:00,222.29,223.48,222.28,222.75,2580322,0.0,0.0
AMZN,2025-12-16 11:30:00-05:00,222.76,223.26,222.22,222.31,1865344,0.0,0.0
AMZN,2025-12-16 12:30:00-05:00,222.3,222.64,221.13,221.48,2033135,0.0,0.0
AMZN,2025-12-16 13:30:00-05:00,221.49,222.65,221.49,222.09,1940959,0.0,0.0
AMZN,2025-12-16 14:30:00-05:00,222.07,222.84,222.01,222.65,2057955,0.0,0.0
AMZN,2025-12-16 15:30:00-05:00,222.65,223.3,222.49,222.53,2264588,0.0,0.0
AMZN,2025-12-17 09:30:00-05:00,224.56,225.19,222.84,224.78,5529359,0.0,0.0
AMZN,2025-12-17 10:30:00-05:00,224.77,224.92,222.97,224.14,3245797,0.0,0.0
AMZN,2025-12-17 11:30:00-05:00,224.1,224.19,222.96,223.65,2182029,0.0,0.0
AMZN,2025-12-17 12:30:00-05:00,223.65,224.55,223.42,223.79,1658073,0.0,0.0
AMZN,2025-12-17 13:30:00-05:00,223.75,223.76,222.57,222.91,2143325,0.0,0.0
AMZN,2025-12-17 14:30:00-05:00,222.9,223.09,221.93,222.02,2037558,0.0,0.0
AMZN,2025-12-17 15:30:00-05:00,222.03,222.22,221.19,221.24,2997698,0.0,0.0
AMZN,2025-12-18 09:30:00-05:00,225.71,227.83,224.41,227.58,6812858,0.0,0.0
AMZN,2025-12-18 10:30:00-05:00,227.56,229.23,227.41,228.32,4203285,0.0,0.0
AMZN,2025-12-18 11:30:00-05:00,228.3,228.78,225.41,225.8,2669520,0.0,0.0
AMZN,2025-12-18 12:30:00-05:00,225.82,227.2,225.57,227.04,1730314,0.0,0.0
AMZN,2025-12-18 13:30:00-05:00,227.09,227.45,226.27,226.59,2345686,0.0,0.0
AMZN,2025-12-18 14:30:00-05:00,226.6,226.78,225.75,226.76,1798095,0.0,0.0
AMZN,2025-12-18 15:30:00-05:00,226.77,227.31,226.66,226.76,2211519,0.0,0.0
AMZN,2025-12-19 09:30:00-05:00,226.75,227.7,225.58,226.86,15668410,0.0,0.0
AMZN,2025-12-19 10:30:00-05:00,226.87,227.98,226.55,227.86,2770667,0.0,0.0
AMZN,2025-12-19 11:30:00-05:00,227.86,228.75,227.71,228.41,2745439,0.0,0.0
AMZN,2025-12-19 12:30:00-05:00,228.41,229.12,228.25,228.67,2014663,0.0,0.0
AMZN,2025-12-19 13:30:00-05:00,228.67,228.93,228.48,228.76,2204226,0.0,0.0
AMZN,2025-12-19 14:30:00-05:00,228.75,228.99,228.08,228.65,1970169,0.0,0.0
AMZN,2025-12-19 15:30:00-05:00,228.65,229.12,226.73,227.37,4780006,0.0,0.0
NFLX,2025-12-15 09:30:00-05:00,96.0,96.07,93.86,94.0,5610795,0.0,0.0
NFLX,2025-12-15 10:30:00-05:00,94.0,94.56,93.83,94.43,2675928,0.0,0.0
NFLX,2025-12-15 11:30:00-05:00,94.43,94.44,93.73,94.0,2181275,0.0,0.0
NFLX,2025-12-15 12:30:00-05:00,94.0,94.23,93.57,93.64,2296090,0.0,0.0
NFLX,2025-12-15 13:30:00-05:00,93.64,94.17,93.53,93.96,1941943,0.0,0.0
NFLX,2025-12-15 14:30:00-05:00,93.96,94.01,93.6,93.69,2256363,0.0,0.0
NFLX,2025-12-15 15:30:00-05:00,93.69,93.86,93.55,93.76,3484602,0.0,0.0
NFLX,2025-12-16 09:30:00-05:00,93.88,94.29,93.32,93.95,4476355,0.0,0.0
NFLX,2025-12-16 10:30:00-05:00,93.94,94.43,93.73,94.29,2508811,0.0,0.0
NFLX,2025-12-16 11:30:00-05:00,94.29,94.68,94.25,94.46,2039363,0.0,0.0
NFLX,2025-12-16 12:30:00-05:00,94.46,94.5,93.8,94.26,2093200,0.0,0.0
NFLX,2025-12-16 13:30:00-05:00,94.27,94.67,94.23,94.39,1792602,0.0,0.0
NFLX,2025-12-16 14:30:00-05:00,94.39,94.52,94.18,94.44,1691173,0.0,0.0
NFLX,2025-12-16 15:30:00-05:00,94.44,94.92,94.15,94.54,3058790,0.0,0.0
NFLX,2025-12-17 09:30:00-05:00,95.98,97.33,95.61,97.14,11333971,0.0,0.0
NFLX,2025-12-17 10:30:00-05:00,97.14,97.15,95.2,95.76,5891271,0.0,0.0
NFLX,2025-12-17 11:30:00-05:00,95.76,95.95,95.46,95.81,3030538,0.0,0.0
NFLX,2025-12-17 12:30:00-05:00,95.81,95.97,95.43,95.71,2263349,0.0,0.0
NFLX,2025-12-17 13:30:00-05:00,95.71,95.78,95.06,95.24,2418616,0.0,0.0
NFLX,2025-12-17 14:30:00-05:00,95.24,95.37,94.65,94.68,2322514,0.0,0.0
NFLX,2025-12-17 15:30:00-05:00,94.69,95.02,94.46,94.76,3233491,0.0,0.0
NFLX,2025-12-18 09:30:00-05:00,95.02,95.61,94.13,95.5,5545724,0.0,0.0
